base,base,base,base,bg,peak,peak,peak,peak
126.6,0.3972603378467442,0.34085204297302374,0.4141335397933633,0.34085204297302374,0.010024455095418881,0.055900953504593474,0.006501243202291805,0.000854845018035401
126.7,0.3974172411732542,0.3410737037010598,0.41476639181534103,0.3410737037010598,0.009945441512875934,0.05637304170603132,0.0065179699651923325,0.0008562349301816499
126.8,0.3985951218795789,0.3412953835591603,0.4154065617851149,0.3412953835591603,0.009867377058443894,0.05685141075382208,0.0065347621764865315,0.000857628237202156
126.9,0.3891354423374142,0.34151708432824657,0.41605415326320716,0.34151708432824657,0.009790246269427512,0.05733617753343754,0.006551620181926138,0.0008590249501694143
127.0,0.3962559522084035,0.3417388066978897,0.4167092718931844,0.3417388066978897,0.009714034003873686,0.05782746178164801,0.006568544329571914,0.000860425080201128
127.1,0.396118071327153,0.3419605500221761,0.417372025237003,0.3419605500221761,0.009638725432425502,0.058325386174128566,0.006585534969812378,0.0008618286384604316
127.2,0.4057146614360242,0.34218231332540056,0.41804252386373125,0.34218231332540056,0.009564306030423346,0.058830076416368574,0.006602592455382658,0.0008632356361561147
127.3,0.3839008384868216,0.3424040967329624,0.4187208828671704,0.3424040967329624,0.009490761570243603,0.059341661338038025,0.006619717141383539,0.0008646460845428436
127.4,0.4069655470140548,0.34262590140835236,0.4194072218934088,0.34262590140835236,0.009418078113867202,0.05986027299096712,0.0066369093853007035,0.00086605999492139
127.5,0.3938023816103774,0.3428477264387545,0.4201016621209935,0.3428477264387545,0.009346242005669844,0.06038604675090613,0.006654169547024129,0.0008674773786388556
127.6,0.3954001414682852,0.3430695718926825,0.42080432941730994,0.3430695718926825,0.00927523986542573,0.06091912142324507,0.006671497988867726,0.0008688982470889025
127.7,0.4012260528555944,0.3432914383863914,0.42151535400808476,0.3432914383863914,0.00920505858151807,0.0614596393528742,0.006688895075589096,0.0008703226117119805
127.8,0.4025463707833981,0.34351332468616264,0.42223486818730366,0.34351332468616264,0.009135685304348485,0.06200774653838746,0.006706361174409517,0.000871750483995561
127.9,0.4073112436832923,0.3437352297296353,0.4229630084509189,0.3437352297296353,0.009067107439939359,0.0625635927508357,0.006723896655034136,0.0008731818754743657
128.0,0.4041015389099953,0.3439571523619501,0.42369991535032064,0.3439571523619501,0.008999312643721792,0.06312733165724582,0.006741501889672314,0.0008746167977306034
128.1,0.4059305384530333,0.34417909320503665,0.424445735484136,0.34417909320503665,0.00893228881450283,0.06369912094914412,0.006759177253058199,0.0008760552623942023
128.2,0.3935596658911677,0.34440105307356195,0.42520062004210846,0.34440105307356195,0.008866024088607087,0.06427912247632486,0.006776923122471495,0.0008774972811430487
128.3,0.4108088027719693,0.3446230331662501,0.42596472513002487,0.3446230331662501,0.008800506834184945,0.06486750238612819,0.0067947398777584225,0.0008789428657032232
128.4,0.4108646070909937,0.3448450308190364,0.4267382076624242,0.3448450308190364,0.00873572564568387,0.06546443126850186,0.006812627901352867,0.0008803920278492395
128.5,0.4072677781462225,0.3450670448987602,0.42752123090207683,0.3450670448987602,0.008671669338475855,0.06607008430713872,0.006830587578297782,0.0008818447794042854
128.6,0.4013105717993688,0.3452890772150746,0.42831396602421856,0.3452890772150746,0.008608326943636363,0.06668464143700037,0.006848619296266753,0.0008833011322404655
128.7,0.4158936337147017,0.3455111274871282,0.4291165872424203,0.3455111274871282,0.008545687702870192,0.06730828750855707,0.00686672344558579,0.0008847610982790426
128.8,0.4105976467336718,0.3457331944281439,0.4299292730595603,0.3457331944281439,0.008483741063578801,0.06794121245909163,0.00688490041925534,0.0008862246894906846
128.9,0.4233406432813801,0.3459552761441527,0.43075220684052185,0.3459552761441527,0.008422476674064781,0.06858361149143614,0.006903150612972475,0.0008876919178957072
129.0,0.3866520586822424,0.3461773744418073,0.43158558130193403,0.3461773744418073,0.008361884378869245,0.06923568526053983,0.006921474425153364,0.0008891627955643249
129.1,0.4132019304624383,0.3463994930241595,0.43242959689825095,0.3463994930241595,0.008301954214237389,0.06989764006828122,0.006939872256955918,0.0008906373346168975
129.2,0.4197043956054029,0.34662162926958984,0.43328445379979674,0.34662162926958984,0.008242676403708434,0.07056968806697161,0.006958344512302652,0.0008921155472241827
129.3,0.4380380835261472,0.3468437781185263,0.4341503559878862,0.3468437781185263,0.008184041353826147,0.07125204747202235,0.00697689159790381,0.0008935974456075858
129.4,0.423800911616606,0.3470659366173587,0.43502751601692435,0.3470659366173587,0.00812603964996542,0.07194494278428014,0.006995513923280667,0.0008950830420394137
129.5,0.4209302520957397,0.347288105724857,0.43591615704932385,0.347288105724857,0.008068662052271856,0.07264860502256275,0.007014211900789116,0.0008965723488431305
129.6,0.3984842939694679,0.3475102903169243,0.4368165130996424,0.3475102903169243,0.008011899491711046,0.07336327196697001,0.00703298594564345,0.0008980653783936132
129.7,0.4255826012872412,0.34773249255576094,0.4377288226546164,0.34773249255576094,0.007955743066223146,0.07408918841357451,0.007051836475940378,0.0008995621431174087
129.8,0.4118084059688315,0.34795471016039864,0.4386533272066948,0.34795471016039864,0.00790018403698028,0.07482660644113956,0.007070763912683314,0.0009010626554929955
129.9,0.4230914551819844,0.3481769427901801,0.43959027791333766,0.3481769427901801,0.007845213824743397,0.0755757856905563,0.0070897686798068495,0.0009025669280510407
130.0,0.439317893365694,0.34839918763060396,0.44053993147223297,0.34839918763060396,0.0077908240063152496,0.07633699365773755,0.0071088512042015335,0.000904074973374666
130.1,0.4265700029755894,0.34862144225315894,0.4415025532848342,0.34862144225315894,0.007737006311086931,0.07711050600074977,0.007128011915738853,0.0009055868040997092
130.2,0.423977143375512,0.3488437074334869,0.4424784205933957,0.3488437074334869,0.007683752617674808,0.0778966068620225,0.007147251247296478,0.0009071024329149925
130.3,0.4445522474145914,0.3490659830550091,0.44346781871953667,0.3490659830550091,0.007631054950645229,0.07869558920653602,0.007166569634783763,0.0009086218725625856
130.4,0.4411616064353849,0.34928826603378577,0.44447103934104454,0.34928826603378577,0.007578905477324417,0.07950775517692882,0.007185967517167477,0.0009101451358380768
130.5,0.4188255980733897,0.34951055732625264,0.44548838786959394,0.34951055732625264,0.007527296504690705,0.0803334164665619,0.007205445336497839,0.0009116722355908425
130.6,0.446228842044413,0.3497328583775461,0.44652018028816587,0.3497328583775461,0.007476220476346993,0.08117289471161371,0.0072250035379347695,0.0009132031847243201
130.7,0.4231263026213563,0.34995516937806664,0.44756674181698697,0.34995516937806664,0.0074256699695708,0.08202652190337885,0.007244642569774429,0.0009147379961962783
130.8,0.4302204336821062,0.3501774909454288,0.44862840902637424,0.3501774909454288,0.007375637692439706,0.08289464082201059,0.007264362883476016,0.000916276683019097
130.9,0.4275048263035852,0.3503998245110028,0.4497055306770128,0.3503998245110028,0.007326116481029813,0.0837776054930313,0.0072841649336888165,0.0009178192582600379
131.0,0.4570234518212272,0.3506221671169107,0.45079846299495635,0.3506221671169107,0.007277099296685235,0.08467578166803931,0.0073040491782795786,0.0009193657350415279
131.1,0.4260433313836611,0.3508445157774642,0.45190757453683755,0.3508445157774642,0.007228579223356483,0.08558954733111529,0.007324016078360109,0.000920916126541436
131.2,0.4283431605540296,0.35106687450528773,0.45303325374716197,0.35106687450528773,0.0071805494650056655,0.08651929323256005,0.007344066098315163,0.0009224704459933561
131.3,0.4446176514871814,0.35128924386359617,0.4541758990708738,0.35128924386359617,0.00713300334307661,0.08746542345168348,0.007364199705830651,0.0009240287066868905
131.4,0.4436040351516618,0.35151162078903736,0.45533591936745604,0.35151162078903736,0.007085934294028083,0.08842835599050063,0.007384417371922055,0.0009255909219679322
131.5,0.459287473439299,0.3517340019439217,0.45651373788735783,0.3517340019439217,0.007039335866928066,0.08940852340030589,0.007404719570963234,0.0009271571052389554
131.6,0.4627431292936092,0.35195638468595414,0.45770979390096767,0.35195638468595414,0.006993201721107662,0.09040637344323112,0.007425106780715436,0.0009287272699593013
131.7,0.4432448546426566,0.35217876850137886,0.45892454482829614,0.35217876850137886,0.006947525623872652,0.09142236979104251,0.007445579482356657,0.0009303014296454683
131.8,0.4316221228636108,0.35240115852870524,0.46015847049893266,0.35240115852870524,0.00690230144827115,0.09245699276357357,0.00746613816051128,0.0009318795978714044
131.9,0.4448403027636965,0.3526235571639879,0.4614120655358117,0.3526235571639879,0.0068575231709158725,0.09351074010935917,0.007486783303279988,0.0009334617882688005
132.0,0.4449360563209217,0.3528459631640106,0.4626858392818712,0.3528459631640106,0.006813184869859202,0.09458412783120392,0.007507515402270071,0.0009350480145273845
132.1,0.4400890127053369,0.3530683760931079,0.46398032111824594,0.3530683760931079,0.006769280722519896,0.09567769105959698,0.007528334952625936,0.0009366382903952212
132.2,0.4597189763833392,0.35329079502338073,0.4652960600868562,0.35329079502338073,0.006725805003659743,0.09679198497707668,0.007549242453060014,0.0009382326296790077
132.3,0.4555781272610755,0.3535132167407234,0.46663362407311565,0.3535132167407234,0.006682752083408866,0.0979275857968551,0.0075702384058839375,0.0009398310462443756
132.4,0.4389109516098224,0.35373564199251073,0.46799360708812104,0.35373564199251073,0.006640116425338369,0.09908509179921574,0.007591323317040035,0.0009414335540161934
132.5,0.4769020291841246,0.35395807118754996,0.4693766260646763,0.35395807118754996,0.006597892584578839,0.10026512442943539,0.007612497696133213,0.0009430401669788701
132.6,0.4514477893737162,0.354180500348037,0.4707833179708571,0.354180500348037,0.006556075205983669,0.10146832946119666,0.0076337620564630865,0.0009446508991766626
132.7,0.4538832892885648,0.3544029310876112,0.47221435101944875,0.3544029310876112,0.006514659022335802,0.10269537822973134,0.007655116915056492,0.0009462657647139811
132.8,0.4597133945279623,0.3546253649203289,0.4736704202825489,0.3546253649203289,0.00647363885259676,0.10394696893916722,0.0076765627927003295,0.0009478847777557015
132.9,0.4402902969475589,0.354847802578758,0.47515224839429576,0.354847802578758,0.0064330096001968635,0.10522382804883872,0.007698100213974708,0.0009495079525274745
133.0,0.4607352269718823,0.3550702451231223,0.4766605881286917,0.3550702451231223,0.006392766251365355,0.10652671174360154,0.007719729707286515,0.0009511353033160404
133.1,0.4620716610707954,0.3552926904578129,0.4781962204741593,0.3552926904578129,0.0063529038734995635,0.107856407493474,0.0077414518049032524,0.0009527668444695453
133.2,0.4527505914835316,0.3555151373358161,0.47975996029102197,0.3555151373358161,0.006313417613571907,0.10921373570824887,0.007763267042987278,0.0009544025903978551
133.3,0.4581204777600829,0.355737587038925,0.48135265974572333,0.355737587038925,0.006274302696573746,0.11059955149302132,0.007785175961630382,0.0009560425555728783
133.4,0.4661301707299612,0.3559600389077331,0.48297520570205243,0.3559600389077331,0.006235554423995193,0.11201474651090654,0.00780717910488871,0.0009576867545288846
133.5,0.4926151244752713,0.35618248834604205,0.4846285197006258,0.35618248834604205,0.00619716817233971,0.11346025095956308,0.007829277020818112,0.0009593352018628297
133.6,0.4749954317966528,0.3564049305637252,0.4863135637976086,0.3564049305637252,0.006159139391672838,0.11493703566846611,0.007851470261509792,0.0009609879122346782
133.7,0.4902212104045323,0.3566273655547493,0.4880313477666784,0.3566273655547493,0.006121463604203963,0.11644611432423105,0.007873759383126379,0.0009626449003677321
133.8,0.5014509466434574,0.35684979150277996,0.4897829248643143,0.35684979150277996,0.0060841364029002865,0.11798854583164675,0.007896144945938351,0.0009643061810489594
133.9,0.4942404270003138,0.35707220423465114,0.49156939378669406,0.35707220423465114,0.0060471534501322696,0.11956543681842047,0.007918627514360845,0.0009659717691293247
134.0,0.4897670171184302,0.3572946055746015,0.49339190967948016,0.3572946055746015,0.006010510476349493,0.12117794429201413,0.007941207656990894,0.0009676416795241219
134.1,0.4862873591281618,0.357516997518258,0.4952516811281965,0.357516997518258,0.005974203278786414,0.1228272784572938,0.007963885946645002,0.0009693159272133099
134.2,0.4739640172932605,0.3577393819498794,0.49714997286179186,0.3577393819498794,0.005938227720197039,0.12451470570407641,0.007986662960397151,0.0009709945272418496
134.3,0.4788156077154811,0.3579617618616012,0.49908811013756715,0.3579617618616012,0.005902579727617856,0.12624155177401086,0.008009539279617214,0.0009726774947200406
134.4,0.4942335846544759,0.3581841357176616,0.5010674764602044,0.3581841357176616,0.005867255291158319,0.12800920511655092,0.008032515490009735,0.0009743648448238656
134.5,0.5113594648791407,0.35840649844541383,0.5030895181268112,0.35840649844541383,0.0058322504628180415,0.12981912044413083,0.008055592181653182,0.0009760565927953327
134.6,0.5011874912628312,0.3586288464600389,0.5051557530152814,0.3586288464600389,0.005797561355330221,0.13167282249692985,0.008078769949039591,0.0009777527539428185
134.7,0.4905986392082106,0.3588511808318594,0.5072677777355633,0.3588511808318594,0.00576318414103045,0.1335719100279174,0.00810204939111461,0.0009794533436414184
134.8,0.5013474158897233,0.35907350411335437,0.5094272686718724,0.35907350411335437,0.005729115050750349,0.13551806001911634,0.008125431111318002,0.000981158377333294
134.9,0.4991710947634645,0.3592958154908007,0.5116359815919358,0.3592958154908007,0.005695350372735434,0.13751303214024702,0.008148915717624569,0.0009828678705280256
135.0,0.5132532896283094,0.35951811250855087,0.5138957580826287,0.35951811250855087,0.005661886451586437,0.1395586734611029,0.008172503822585536,0.0009845818388029655
135.1,0.520871429152284,0.3597403928629523,0.5162085323204753,0.3597403928629523,0.005628719687223724,0.14165692342912525,0.008196196043370341,0.000986300297803595
135.2,0.5018114930997293,0.35996265475527023,0.5185763366779484,0.35996265475527023,0.005595846533874061,0.14380981912375135,0.00821999300180891,0.0009880232632438824
135.3,0.5244134358419036,0.36018489958636346,0.5210013099598975,0.36018489958636346,0.005563263499079215,0.14601950079911377,0.008243895324434376,0.0009897507509066422
135.4,0.5196480871540355,0.3604071251201888,0.5234856964087017,0.3604071251201888,0.0055309671427259096,0.14828821772661688,0.008267903642526227,0.0009914827766438965
135.5,0.5481199388204578,0.36062932744192183,0.5260318538153607,0.36062932744192183,0.005498954076096473,0.1506183343488111,0.008292018592154001,0.0009932193563772446
135.6,0.5294081247457804,0.3608515032476413,0.5286422622846261,0.3608515032476413,0.005467220960939812,0.15301233675572534,0.00831624081422138,0.0009949605060982254
135.7,0.5370991730403185,0.36107365312260337,0.5313195343220928,0.36107365312260337,0.005435764508562119,0.15547283949454785,0.008340570954510778,0.0009967062418686902
135.8,0.5267385216977839,0.36129577788248607,0.534066418328059,0.36129577788248607,0.00540458147893686,0.15800259272308648,0.008365009663728447,0.0009984565798211692
135.9,0.5404784908615811,0.36151787812547187,0.5368858056559205,0.36151787812547187,0.005373668679833603,0.16060448971690566,0.008389557597550017,0.001000211536159251
136.0,0.5559927065563602,0.36173995031022194,0.5397807345593761,0.36173995031022194,0.005343022965965099,0.1632815747393646,0.008414215416666605,0.0010019711271579555
136.1,0.5562753364737593,0.3619619903894582,0.5427544020665521,0.3619619903894582,0.0053126412381523744,0.16603705128294605,0.008438983786831373,0.001003735369164114
136.2,0.5399917345835045,0.36218399849023875,0.5458101772795494,0.36218399849023875,0.0052825204425072225,0.1688742906893001,0.008463863378906606,0.0010055042785967487
136.3,0.5692914536459268,0.362405974679839,0.5489516061445986,0.362405974679839,0.005252657569631764,0.17179684115426908,0.008488854868911327,0.0010072778719474578
136.4,0.5594619194492227,0.362627915913407,0.5521824177939354,0.362627915913407,0.005223049653834682,0.17480843712284352,0.008513958938069385,0.001009056165780797
136.5,0.5551400088163264,0.36284982216116884,0.5555065404605984,0.36284982216116884,0.005193693772363603,0.17791300907747318,0.008539176272858162,0.0010108391767346741
136.6,0.5482441140355528,0.36307169537916634,0.5589281106318124,0.36307169537916634,0.005164587044653418,0.18111469372141412,0.008564507565057711,0.001012626921520733
136.7,0.5696936581679558,0.36329353593509484,0.5624514800522818,0.36329353593509484,0.005135726631590045,0.18441784455687166,0.008589953511800526,0.0010144194169247511
136.8,0.55730003323932,0.3635153410437654,0.5660812251294748,0.3635153410437654,0.0051071097347892905,0.1878270428554912,0.008615514815621797,0.0010162166798070318
136.9,0.5658541879083768,0.3637371108976643,0.5698221644215011,0.3637371108976643,0.005078733595890491,0.19134710901633337,0.008641192184510234,0.001018018727102802
137.0,0.5747068844999413,0.3639588437723039,0.5736793654797501,0.3639588437723039,0.005050595495864508,0.19498311430379955,0.008666986331959524,0.0010198255758226153
137.1,0.6028908993425324,0.364180534249413,0.5776581551788204,0.364180534249413,0.0050226927543358295,0.1987403929549985,0.008692897977020244,0.0010216372430527523
137.2,0.6017528625252205,0.3644021764183061,0.5817641353803773,0.3644021764183061,0.004995022728918399,0.2026245546428447,0.008718927844352445,0.0010234537459556262
137.3,0.6003529979562725,0.364623767955767,0.5860031998140368,0.364623767955767,0.004967582814564829,0.20664149727765596,0.008745076664278793,0.0010252751017701925
137.4,0.6022713009877121,0.36484530907790025,0.5903815461476847,0.36484530907790025,0.004940370442928789,0.21079742012620506,0.008771345172838252,0.001027101327812353
137.5,0.6115405119162123,0.3650667987448379,0.5949056856030059,0.3650667987448379,0.004913383081740079,0.2150988372231121,0.008797734111840478,0.001028932441475379
137.6,0.6099322300156346,0.3652882350343681,0.5995824570027135,0.3652882350343681,0.004886618234192318,0.21955259104500213,0.008824244228920725,0.001030768460230317
137.7,0.6264610542588597,0.36550961600617055,0.6044190415369323,0.36550961600617055,0.004860073438342781,0.22416586641319716,0.008850876277595393,0.001032609401626414
137.8,0.6240705757601386,0.3657309387381685,0.6094229758909595,0.3657309387381685,0.004833746266524181,0.228946204585657,0.008877631017318244,0.0010344552832915323
137.9,0.6461028292093787,0.36595219997211165,0.6146021671269306,0.36595219997211165,0.004807634324768156,0.23390151749358107,0.008904509213537162,0.001036306122932577
138.0,0.6287677849110388,0.36617339743609933,0.6199649083369123,0.36617339743609933,0.004781735252240061,0.23904010207248527,0.008931511637751664,0.0010381619383359206
138.1,0.6208884309263186,0.3663945331932794,0.6255198963605222,0.3663945331932794,0.0047560467206849855,0.24437065463161897,0.008958639067570965,0.0010400227473678324
138.2,0.6419851523602202,0.3666156089261048,0.6312762414141992,0.3666156089261048,0.004730566433884602,0.24990228519946214,0.00898589228677276,0.001041888567974908
138.3,0.6461448092684575,0.3668366200250462,0.637243475432297,0.3668366200250462,0.00470529212712467,0.2556445317765789,0.009013272085362654,0.0010437594181845072
138.4,0.6635147787770193,0.3670575629768733,0.6434315735397129,0.3670575629768733,0.004680221566672945,0.26160737442042725,0.009040779259634216,0.0010456353161051846
138.5,0.6793378051662012,0.3672784317628106,0.6498509642840874,0.3672784317628106,0.0046553525492672165,0.2678012490798526,0.009068414612229842,0.0010475162799271367
138.6,0.6828243314298933,0.36749922140338803,0.6565125466750069,0.36749922140338803,0.004630682901613318,0.2742370610898808,0.009096178952202187,0.001049402327922638
138.7,0.6998287969971081,0.3677199284984467,0.6634277037820859,0.3677199284984467,0.004606210479892834,0.28092619823022347,0.009124073095076348,0.0010512934784464916
138.8,0.6971749474783079,0.3679405493189679,0.6706083133446407,0.3679405493189679,0.004581933169280304,0.28788054324354323,0.009152097862912774,0.0010531897499364731
138.9,0.6961379586481259,0.36816108264478153,0.6780667624756194,0.36816108264478153,0.004557848883469738,0.29511248570208354,0.009180254084370853,0.001055091160913782
139.0,0.7198733273922824,0.36838152706312377,0.6858159560559571,0.36838152706312377,0.004533955564210159,0.30263493310386647,0.009208542594773285,0.0010569977299834978
139.1,0.7243816123470664,0.3686018776285458,0.6938693235935603,0.3686018776285458,0.004510251180850072,0.3104613210721583,0.009236964236171144,0.0010589094758350355
139.2,0.7081852859614809,0.3688221327265872,0.7022408352557531,0.3688221327265872,0.004486733729890623,0.318605622524623,0.009265519857409725,0.0010608264172426035
139.3,0.7343072270707884,0.3690422922551385,0.7109450080483068,0.3690422922551385,0.004463401234547202,0.3270823556713604,0.009294210314195124,0.0010627485730656699
139.4,0.7636197223360526,0.3692623507789964,0.7199969056487481,0.3692623507789964,0.004440251744319427,0.3359065906940212,0.009323036469161584,0.0010646759622494222
139.5,0.7514085929795471,0.3694822997813794,0.7294121458632723,0.3694822997813794,0.004417283334569185,0.3450939549515588,0.009351999191939683,0.0010666086038252417
139.6,0.7627814966407822,0.3697021388767636,0.7392069154107673,0.3697021388767636,0.004394494106106664,0.35466063655176067,0.009381099359225223,0.0010685465169111706
139.7,0.7892107597930426,0.36992186396832827,0.7493979598505671,0.36992186396832827,0.004371882184784167,0.3646233861218934,0.00941033785484898,0.001070489720712389
139.8,0.7954371173552325,0.37014146822229255,0.7600025843541776,0.37014146822229255,0.004349445721097511,0.37499951660641856,0.00943971556984725,0.0010724382345216905
139.9,0.8118269315996212,0.3703609464077787,0.7710386556928259,0.3703609464077787,0.004327182889794908,0.3858069009149992,0.009469233402533197,0.0010743920777199635
140.0,0.823480428362131,0.37058029329651043,0.7825245959544251,0.37058029329651043,0.004305091889493092,0.3970639672400759,0.009498892258569074,0.0010763512697766755
140.1,0.8244747653063722,0.37079950534296646,0.7944793770265683,0.37079950534296646,0.004283170942300601,0.4087896918600117,0.009528693051039268,0.0010783158302503579
140.2,0.8428287862111383,0.3710185784068717,0.8069225084212581,0.3710185784068717,0.004261418293448039,0.421003589241625,0.009558636700524184,0.0010802857787890975
140.3,0.8472628068240031,0.3712375097220856,0.8198740264579498,0.3712375097220856,0.00423983221092515,0.433725699254633,0.009588724135175034,0.0010822611351310302
140.4,0.8778868055549505,0.37145629280112646,0.8333544733065119,0.37145629280112646,0.004218410985124627,0.4469765713103665,0.009618956290789451,0.0010842419191048312
140.5,0.8816088104060837,0.37167492062032914,0.8473848810486319,0.37167492062032914,0.004197152928492361,0.46077724523829205,0.009649334110888072,0.0010862281506302245
140.6,0.8915758081990224,0.37189338904204683,0.8619867525298783,0.37189338904204683,0.004176056375184211,0.4751492287161369,0.009679858546791969,0.0010882198497184762
140.7,0.9205626383182683,0.3721116922131426,0.8771820305613947,0.3721116922131426,0.004155119680728971,0.49011447107334916,0.00971053055770098,0.001090217036472904
140.8,0.9307105806940668,0.3723298231576456,0.8929930685140938,0.3723298231576456,0.004134341221697493,0.5056953332928882,0.00974135111077304,0.0010922197310893889
140.9,0.9316600725150672,0.3725477760926701,0.9094425986663635,0.3725477760926701,0.004113719395377853,0.5219145540432543,0.00977232118120436,0.0010942279538568803
141.0,0.9505373896939824,0.37276554844433923,0.9265536961226213,0.37276554844433923,0.004093252619456325,0.5387952115813572,0.009803441752310656,0.0010962417251579187
141.1,0.956840747155216,0.37298313541923056,0.9443497310090575,0.37298313541923056,0.004072939331704203,0.5563606813770443,0.009834713815609283,0.0010982610654691517
141.2,1.005533761232214,0.37320052929253494,0.9628543209709244,0.37320052929253494,0.004052777989670197,0.574634589322455,0.009866138370902352,0.001100285995361857
141.3,1.0211998234543078,0.37341771792235046,0.9820912783579744,0.37341771792235046,0.004032767070378406,0.5936407604033823,0.009897716426360875,0.0011023165355024671
141.4,1.0179293814387218,0.37363469356385653,1.0020845630649746,0.37363469356385653,0.004012905070031668,0.6134031627258235,0.009929448998609865,0.0011043527066530972
141.5,1.048287589499933,0.37385145237817863,1.0228582213334212,0.37385145237817863,0.003993190503720222,0.6339458468090358,0.009961337112814531,0.0011063945296720839
141.6,1.0879175107284662,0.3740679837993159,1.0444363096089457,0.3740679837993159,0.003973621905135558,0.6552928800762123,0.009993381802767438,0.0011084420255145124
141.7,1.1069717733712354,0.37428427578909007,1.0668428294376722,0.37428427578909007,0.003954197826289354,0.6774682764960831,0.010025584110976753,0.0011104952152327643
141.8,1.116915127284387,0.37450031855482213,1.0901016559534653,0.37450031855482213,0.0039349168372373984,0.7004959213526732,0.010057945088755557,0.0011125541199770554
141.9,1.1619577138787227,0.37471610449785714,1.1142364577273587,0.37471610449785714,0.003915777525808391,0.724399491146385,0.010090465796312193,0.0011146187609959825
142.0,1.1730406585892417,0.37493162190497525,1.1392706055224362,0.37493162190497525,0.0038967784973375085,0.7492023686576447,0.010123147302841796,0.0011166891596370773
142.1,1.189501900253909,0.37514686318520984,1.1652270908174547,0.37514686318520984,0.003877918374404671,0.774927553233874,0.010155990686618838,0.0011187653373473572
142.2,1.213492940629339,0.3753618219622482,1.192128428501944,0.3753618219622482,0.0038591957965773927,0.8015975663923538,0.010188997035090868,0.0011208473156738815
142.3,1.242999111039492,0.3755764892997834,1.2199965541458202,0.3755764892997834,0.0038406094201581284,0.829234352864641,0.010222167444973342,0.001122935116264317
142.4,1.2646985341940624,0.3757908556404642,1.2488527225845998,0.3757908556404642,0.0038221579179360393,0.8578591772429863,0.01025550302234564,0.0011250287608674965
142.5,1.2988290017425788,0.37600491166994277,1.2787174012285187,0.37600491166994277,0.003803839978943037,0.8874925164255507,0.010289004882748264,0.0011271282713339937
142.6,1.3189072013921963,0.376218646865483,1.3096101570889698,0.376218646865483,0.003785654308214107,0.9181539480943748,0.010322674151281195,0.00112923366961669
142.7,1.3732496838238937,0.37643204968952115,1.341549541755338,0.37643204968952115,0.003767599626551748,0.9498620354987902,0.01035651196270348,0.0011313449777713548
142.8,1.3954736853068146,0.37664510642565807,1.3745529716315672,0.37664510642565807,0.0037496746702944945,0.9826342088561233,0.010390519461534048,0.0011334622179572206
142.9,1.4155492098899336,0.37685780681984415,1.4086366119469274,0.37685780681984415,0.003731878191089418,1.0164866437214028,0.01042469780215371,0.0011355854124375706
143.0,1.4520715567848412,0.3770701420351568,1.443815250441514,0.3770701420351568,0.0037142089556685227,1.0514341367181999,0.010459048148908528,0.0011377145835803238
143.1,1.5053577148545054,0.37728209969408244,1.4801021659324818,0.37728209969408244,0.0036966657456289726,1.0874899790626973,0.010493571676214357,0.001139849753858627
143.2,1.5293466221145242,0.37749366491364444,1.517509001138813,0.37749366491364444,0.003679247357217104,1.1246658283534372,0.010528269568662728,0.0011419909458514495
143.3,1.5783552610805802,0.37770482408406963,1.556045637027079,0.37770482408406963,0.0036619526011160597,1.162971579138521,0.010563143021128044,0.0011441381822441831
143.4,1.6186042458687764,0.37791556352717354,1.5957200613647566,0.37791556352717354,0.003644780302237095,1.2024152328106406,0.010598193238876069,0.001146291485829243
143.5,1.660073870158411,0.37812586746590504,1.636538236500535,0.37812586746590504,0.003627729299514359,1.2430027674179351,0.010633421437673854,0.001148450879506678
143.6,1.6894619731796028,0.37833572324455794,1.6785039749345578,0.37833572324455794,0.003610798445703195,1.2847380080141109,0.010668828843900961,0.001150616386284779
143.7,1.7412637537444635,0.37854511754443343,1.721618807081129,0.37854511754443343,0.0035939866071818096,1.3276224982055707,0.010704416694662074,0.0011527880292806947
143.8,1.748894318821494,0.37875403823535,1.7658818565533598,0.37875403823535,0.0035772926637562866,1.3716553735846313,0.010740186237901083,0.001154965831721052
143.9,1.8243037650173857,0.3789624740294294,1.8112897158542394,0.3789624740294294,0.0035607155084689,1.4168332377668822,0.010776138732516507,0.0011571498169425775
144.0,1.864710920081163,0.3791704074448577,1.8578363187260007,0.3791704074448577,0.0035442540474095664,1.4631500417768624,0.010812275448478483,0.0011593400083927253
144.1,1.8987916062261596,0.37937782275950616,1.9055128316039143,0.37937782275950616,0.0035279071995305156,1.5105969675483002,0.01084859766694714,0.0011615364296303108
144.2,1.9491669519491868,0.37958470730191063,1.9543075433074488,0.37958470730191063,0.0035116738964640092,1.5591623163243553,0.010885106680392477,0.0011637391043261434
144.3,2.0085476452511317,0.3797910443983894,2.0042057520873895,0.3797910443983894,0.0034955530823430896,1.6088314027576778,0.010921803792715814,0.00116594805626367
144.4,2.0541269969968576,0.3799968167314682,2.0551896695941343,0.3799968167314682,0.00347954371362532,1.6595864555203288,0.010958690319372681,0.0011681633093396145
144.5,2.125544620490803,0.38020200603239657,2.1072383285057237,0.38020200603239657,0.0034636447589193936,1.7114065252393456,0.0109957675874974,0.001170384887564632
144.6,2.177164092621505,0.3804065924993827,2.16032749802298,0.3804065924993827,0.0034478551988146454,1.7642674005736896,0.011033036936029125,0.0011726128150639577
144.7,2.2079032898671223,0.38061055934531984,2.214429613446899,0.38061055934531984,0.0034321740257133404,1.8181415332439483,0.011070499715839574,0.001174847116078067
